Protein IDs	id	Intensity S01_F	Intensity S04_M	Intensity S05_F	Intensity S15_M	Intensity S187_F	Intensity S188_F	Intensity S205_M	Intensity S209_M	Intensity S49_F	Intensity S52_F	Intensity S54_M	Intensity S57_M	Intensity S58_F	Intensity S96_F	hgnc_symbol	description
Q7L5N1	2030	31.448253518633784	31.543515511144154	32.29789078356999	31.97459585291872	31.123861383794942	29.706355628925348	31.97459585291872	32.34625380513139	32.11147765933911	33.494287996373494	32.367238830260725	31.50142417765512	31.015047896656014	30.76919650249558	COPS6	COP9 signalosome subunit 6 [Source:HGNC Symbol;Acc:HGNC:21749]
Q7Z3B1	2036	29.78175540696995	29.38071721469961	28.997657759781948	27.820311818222432	26.067021353509347	25.023268403460985	27.86230590688706	26.470727380432205	26.29614100162003	28.188956412016825	28.78643695258441	22.664109134470348	27.77077235742112	22.958315379554094	NEGR1	neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]
Q7Z3B4	2037	28.64924499239057	29.480390477782926	29.787994097949706	29.198355110019076	22.501425847129276	26.0296006522847	28.23990759946358	22.86370325564101	25.41377149562013	29.529621069485774	29.17949608276776	25.010519910718997	27.29789078356999	27.986851004825365	NUP54	nucleoporin 54 [Source:HGNC Symbol;Acc:HGNC:17359]
Q7Z3U7	2041	23.938220268912346	23.598325161208976	23.95635261585214	27.071119921722968	27.101493570766486	28.362021120989706	29.549954071582782	22.967860890185662	27.964991570861624	29.820311818222432	23.826202128285704	27.568193189867824	23.69710331568715	23.189574846732334	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]
Q7Z406	2042	23.938220268912346	23.598325161208976	23.95635261585214	29.719471128715604	22.501425847129276	22.30750420799226	26.386073506881544	26.073164847707993	26.354474311936357	26.016908238681545	24.72858154716032	25.59263404913112	26.97596268868263	22.958315379554094	MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]
Q7Z408	2044	26.45669782052815	26.874083074663414	27.686456071487644	23.86067190273852	20.68097411496493	22.30750420799226	23.91156550639454	27.160387259820055	26.280296723555253	26.062911108447434	27.0296006522847	22.664109134470348	24.97596268868263	22.958315379554094	CSMD2	CUB and Sushi multiple domains 2 [Source:HGNC Symbol;Acc:HGNC:19290]
Q7Z4G4	2045	28.48615742100181	27.801933288907577	27.34942108421007	24.187069302472562	22.501425847129276	22.30750420799226	28.683112628413273	22.86370325564101	23.060311375179584	25.569642406504894	25.445690829494882	22.82073056511955	28.101493570766486	22.958315379554094	TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]
Q7Z4W1	2047	34.350211818700075	33.43340575422647	34.22647645027783	33.08638667837628	29.925922006183033	28.207692974598412	33.15737850994772	30.413368000989927	31.413368000989927	32.93649124789322	33.85154916437314	30.662887600349237	33.316891745500044	31.362021120989706	DCXR	dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]
Q7Z6G3	2050	29.141021934953123	30.76919650249558	31.196011169550776	26.11743511463551	31.27030495189809	28.226189318215802	30.008384166375006	31.50142417765512	30.510884506904187	32.28691966574899	32.17235990148613	31.808085515889175	29.81878918479256	29.126325423746422	NECAB2	N-terminal EF-hand calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23746]
Q7Z6L0	2051	29.67303555572532	28.951159297682054	30.897352853986263	25.723382640486	26.198355110019076	22.30750420799226	28.081315688828855	24.330739663143998	27.39100018796147	25.476919214146474	27.150737089786336	25.876427015131714	27.040093026102344	26.632008287465265	PRRT2	proline rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30500]
Q7Z6Z7	2053	27.838459164932694	29.95393638235263	30.548117413103164	31.117682808865816	31.33564570556541	31.015047896656014	31.91170814696333	32.30606471501569	33.15587177869756	34.35678447262356	29.994963650612682	30.548117413103164	29.529621069485774	30.362021120989706	HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:30892]
Q7Z7L7	2054	32.13001361077654	31.692288516789798	33.261925286282114	30.123861383794942	27.382779681156503	26.313544047881475	31.26472391963479	28.94837685701073	29.626796860819926	31.31419259589909	31.708823884516097	27.431414456407378	31.29789078356999	29.854896054743367	ZER1	zyg-11 related cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:30960]
Q7Z7M0	2055	30.160387259820055	27.94837685701073	29.141021934953123	22.512799285556678	24.922523429721167	22.260921830127053	26.535936469217923	27.659489023887375	27.24445152460853	28.92309041539987	28.31958585466931	22.21092099745264	26.764458583488917	26.60399391129567	MEGF8	multiple EGF like domains 8 [Source:HGNC Symbol;Acc:HGNC:3233]
Q86SJ6	2058	23.938220268912346	27.13124091416054	28.165188246083876	27.65266775803136	28.315272861798228	22.30750420799226	27.33244800560636	22.86370325564101	23.060311375179584	24.400790945083088	26.5314814115113	28.635472142768837	27.34942108421007	22.958315379554094	DSG4	desmoglein 4 [Source:HGNC Symbol;Acc:HGNC:21307]
Q86SZ2	2059	23.938220268912346	23.876427015131714	22.2755164128219	23.172157671545275	22.32248383576267	22.30750420799226	28.275864477239992	22.86370325564101	21.64631962866726	27.632008287465265	27.12139312820419	22.664109134470348	24.270984902432993	23.33756092900001	TRAPPC6B	trafficking protein particle complex 6B [Source:HGNC Symbol;Acc:HGNC:23066]
Q86TI2	2060	26.986851004825365	29.656082422444126	29.3745120651729	29.32817335050603	26.814211618686016	27.091439906102565	30.845953701479615	29.73569959050749	30.761291304410232	32.07686390425777	29.96774218187766	27.73892349138178	29.226189318215802	28.764458583488917	DPP9	dipeptidyl peptidase 9 [Source:HGNC Symbol;Acc:HGNC:18648]
Q86TL0	2061	26.21511999249848	27.55362038878055	27.560925189403783	23.86067190273852	26.36952865765865	25.394275319994332	25.664922909938003	26.931568569324174	26.645814086990296	26.942795824747428	25.82395959523758	27.050509642047682	26.632008287465265	26.777058620268548	ATG4D	autophagy related 4D cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20789]
Q86TV6	2063	23.938220268912346	23.598325161208976	23.95635261585214	23.632008287465265	23.84804521376189	22.30750420799226	24.654034593795267	24.504458237744757	26.038000647141104	25.07724602451981	23.826202128285704	22.664109134470348	23.416995396494414	23.20974665455036	TTC7B	tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]
Q86U70	2064	28.362021120989706	27.814211618686016	27.77077235742112	25.645814086990296	22.501425847129276	22.30750420799226	25.87173531980699	22.86370325564101	24.598325161208976	27.61806909650739	27.423421665653848	22.664109134470348	26.183287661930134	22.958315379554094	LDB1	LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]
Q86UN3	2067	30.14831442751948	29.457089378419244	27.97596268868263	27.6997528941011	22.501425847129276	22.30750420799226	27.081315688828855	22.86370325564101	23.060311375179584	25.681102836993436	29.45904557538457	22.664109134470348	28.2714185722088	26.6997528941011	RTN4RL2	reticulon 4 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:23053]
Q86UP2	2068	27.019031410574513	28.78019150975351	23.95635261585214	32.4457894786823	29.67303555572532	28.798847309033835	29.96774218187766	31.117682808865816	31.89374160043388	32.08004515150245	31.91170814696333	31.02828372381271	30.008384166375006	28.95947456589406	KTN1	kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]
Q86UY8	2072	28.216970788186423	24.759387593941494	28.040093026102344	26.489223724049594	22.501425847129276	22.30750420799226	28.56456376646713	22.86370325564101	23.060311375179584	28.216970788186423	29.191311833014957	25.2714185722088	24.270984902432993	24.852814457909762	NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]
Q86VB7	2075	25.40730200029057	25.316999606517694	23.95635261585214	29.275864477239992	22.501425847129276	21.53031488547843	24.857567987880397	22.86370325564101	23.060311375179584	28.835450415060354	27.931568569324174	22.664109134470348	28.696440160060266	24.702397615356663	CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]
Q86VP6	2077	35.33364797382562	35.43029314235913	35.59223304678545	35.44270349880856	33.494287996373494	33.3827796811565	35.558418333793206	35.059240536363156	35.385996393840045	36.336975991543376	36.638819840387406	33.75533384911383	35.2336362418507	34.860826977961146	CAND1	cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]
Q86VS8	2079	23.938220268912346	27.198355110019076	27.6250555268235	30.68812489184826	29.548117413103164	27.820311818222432	30.330312261262367	31.047912530561643	31.428422346712214	31.882853284291144	28.829414025329687	30.63720095668559	29.251240690271167	30.160387259820055	HOOK3	hook microtubule tethering protein 3 [Source:HGNC Symbol;Acc:HGNC:23576]
Q86WG3	2082	25.483084586952188	25.330739663143998	29.664583891010135	28.06085158626914	30.860826977961146	22.30750420799226	28.900235362519382	30.96085579629242	30.853409506398663	32.40324378371622	27.48615742100181	30.351528747172065	24.270984902432993	28.198355110019076	ATCAY	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]
Q86WU2	2083	31.08004515150245	30.382779681156503	31.308779099712726	29.472665184673698	26.73892349138178	27.40730200029057	27.706355628925348	28.696440160060266	28.78331761074023	30.308779099712726	29.51276915124913	27.538898883073784	28.13124091416054	25.995502875078273	LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]
Q86X55	2084	26.306608000671098	28.60399391129567	23.95635261585214	29.95393638235263	28.2714185722088	27.88576487971105	26.17759654985228	26.556546748893208	29.368280111461388	31.1663860004415	27.48615742100181	29.820311818222432	27.638927701405056	22.958315379554094	CARM1	coactivator associated arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23393]
Q86X67	2085	23.938220268912346	23.598325161208976	26.73892349138178	26.575424759098897	23.828808994898974	26.38112994393741	27.253496664211536	22.86370325564101	26.92025325609634	29.205364168538438	23.826202128285704	22.664109134470348	24.270984902432993	22.958315379554094	NUDT13	nudix hydrolase 13 [Source:HGNC Symbol;Acc:HGNC:18827]
Q86X76	2086	28.6250555268235	30.548117413103164	31.154363472192284	30.330312261262367	29.87993580090885	27.632008287465265	30.61104866882962	30.628536095558463	29.981417118774736	32.65863812734788	30.981417118774736	30.737312441475794	29.994963650612682	30.56637961949589	NIT1	nitrilase 1 [Source:HGNC Symbol;Acc:HGNC:7828]
Q86XE5	2088	26.45199081785062	24.60399391129567	26.789549564451747	23.86067190273852	22.501425847129276	22.30750420799226	23.91156550639454	25.43936320952287	25.141021934953123	24.400790945083088	26.560925189403783	24.723382640486	24.270984902432993	22.958315379554094	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1 [Source:HGNC Symbol;Acc:HGNC:25155]
Q86Y82	2089	25.563836784823685	23.598325161208976	25.609640474436812	23.922523429721167	26.283832742582494	22.30750420799226	27.820311818222432	25.040093026102344	26.632008287465265	27.207692974598412	24.49838372333507	25.620867729860066	24.270984902432993	22.958315379554094	STX12	syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]
Q86YB8	2377	28.431414456407378	27.198355110019076	23.95635261585214	29.040093026102344	22.501425847129276	24.164229326114448	25.675729664894583	24.681102836993436	26.20396507836166	26.61806909650739	27.897352853986263	22.664109134470348	27.12139312820419	26.109486361520016	ERO1B	endoplasmic reticulum oxidoreductase 1 beta [Source:HGNC Symbol;Acc:HGNC:14355]
Q86YM7	2091	24.759387593941494	27.2714185722088	23.95635261585214	29.169973308649254	24.528503711711405	22.30750420799226	23.91156550639454	29.353633335496987	28.88576487971105	27.568193189867824	27.524025606592254	29.939997191394756	24.270984902432993	22.958315379554094	HOMER1	homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]
Q8IUX7	2095	24.809312819273178	23.598325161208976	27.568193189867824	31.27030495189809	22.501425847129276	22.30750420799226	26.90884849282409	22.86370325564101	23.060311375179584	28.221587416256792	28.32817335050603	22.664109134470348	28.15557024352228	22.958315379554094	AEBP1	AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303]
Q8IV08	2096	28.340959505461875	29.3765834151926	28.207692974598412	28.64924499239057	26.394275319994332	22.30750420799226	27.207692974598412	26.942795824747428	28.40730200029057	27.39100018796147	31.823352272542483	25.72598443567428	28.462950029840485	22.958315379554094	PLD3	phospholipase D family member 3 [Source:HGNC Symbol;Acc:HGNC:17158]
Q8IW45	2101	31.219280948873624	29.382779681156503	29.91170814696333	26.686456071487644	22.501425847129276	26.054655320305233	25.80439732885906	24.7695118112152	26.386073506881544	27.008384166375006	27.679761418913635	25.632008287465265	26.61806909650739	22.494506983244456	NAXD	NAD(P)HX dehydratase [Source:HGNC Symbol;Acc:HGNC:25576]
Q8IWA5	2102	33.13461062488663	28.891570501392255	30.529621069485774	27.040093026102344	22.501425847129276	22.30750420799226	31.001689513800997	22.86370325564101	24.019031410574513	29.000346847309586	29.355734858142274	25.023268403460985	30.721102214294532	26.496861089905195	SLC44A2	solute carrier family 44 member 2 [Source:HGNC Symbol;Acc:HGNC:17292]
Q8IXJ6	2107	28.92025325609634	30.68812489184826	30.753342551294743	30.31958585466931	25.949490477321437	28.56456376646713	30.136139713573378	30.95393638235263	29.386895789628735	31.66712459323571	31.172359901486132	29.351528747172065	29.308779099712726	28.106494251824852	SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]
Q8IYT4	2115	34.261925286282114	32.692288516789795	33.96774218187766	32.33298144803835	30.286919665748986	30.123861383794942	31.561835694350943	32.12694077672691	32.570909277976405	33.65224035614973	33.65224035614973	31.61981887845735	33.775097103935266	32.582171591539485	KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]
Q8IZ83	2118	31.40831477326364	29.808085515889175	31.008384166375006	29.431414456407378	22.501425847129276	25.733761786266	30.034856377736197	26.88576487971105	26.21881921257879	30.26472391963479	29.96774218187766	25.03590522913891	29.255749115942915	29.386895789628735	ALDH16A1	aldehyde dehydrogenase 16 family member A1 [Source:HGNC Symbol;Acc:HGNC:28114]
Q8IZP0	2120	29.994963650612682	27.306608000671098	29.42942040627529	29.09647549599986	28.447268407608217	28.362021120989706	31.207692974598412	28.538898883073784	29.77234649291923	31.922381648477785	29.696440160060266	28.914562144018483	30.729230095177932	29.80654991697795	ABI1	abl interactor 1 [Source:HGNC Symbol;Acc:HGNC:11320]
Q8IZU2	2124	23.938220268912346	26.986851004825365	28.662887600349237	27.65266775803136	28.659489023887375	27.719471128715604	29.260243496652123	29.212339339454775	30.59334666709616	31.871882166470144	25.216970788186423	28.98413662012833	24.270984902432993	27.081315688828855	WDR17	WD repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:16661]
Q8N0W3	2125	27.226189318215802	26.467621469564385	31.552704682598815	30.047912530561643	29.666278189550013	28.15557024352228	26.36452797660028	30.423421665653848	31.136139713573378	33.42091481004327	27.198355110019076	29.334580592899172	25.645814086990296	27.90884849282409	FCSK	fucose kinase [Source:HGNC Symbol;Acc:HGNC:29500]
Q8N0W4	2126	29.727608178153943	28.748552192579556	30.196011169550776	27.455130525381186	26.308345141207155	23.654034593795267	28.315272861798228	27.59690448650935	27.568193189867824	28.40730200029057	28.579026995779095	27.13124091416054	28.17949608276776	26.15267229469205	NLGN4X	neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]
Q8N0X7	2127	23.938220268912346	23.598325161208976	23.95635261585214	24.852814457909762	25.984679905783736	25.560925189403783	26.28559750737856	22.86370325564101	23.060311375179584	25.299638445856257	23.826202128285704	24.274976391621987	24.270984902432993	24.34435009466265	SPART	spartin [Source:HGNC Symbol;Acc:HGNC:18514]
Q8N111	2128	26.931568569324174	26.60399391129567	30.136139713573378	27.903112123274948	25.257098900891734	22.73100821477939	30.645814086990296	24.799465033316828	28.33671003246052	28.15557024352228	28.055689881153363	25.560925189403783	26.519533558206852	26.127309862570623	CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]
Q8N163	2130	23.938220268912346	23.598325161208976	23.95635261585214	23.664922909938003	23.675729664894583	26.552154979776052	23.91156550639454	27.253496664211536	27.666278189550013	26.025382242726902	23.826202128285704	26.838459164932694	24.270984902432993	22.958315379554094	CCAR2	cell cycle and apoptosis regulator 2 [Source:HGNC Symbol;Acc:HGNC:23360]
Q8N1B4	2131	28.614563153005857	30.443321223091555	29.12139312820419	28.403243783716217	29.372437736935044	22.30750420799226	28.823352272542483	28.777058620268548	27.323885992102934	24.400790945083088	23.826202128285704	24.06085158626914	24.270984902432993	22.958315379554094	VPS52	VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]
Q8N1F7	2132	23.938220268912346	23.598325161208976	24.480005194020215	27.582620260503102	22.501425847129276	22.30750420799226	28.0659948895451	23.632008287465265	25.656764386550837	27.141021934953123	25.789549564451747	23.455130525381186	27.638927701405056	22.958315379554094	NUP93	nucleoporin 93 [Source:HGNC Symbol;Acc:HGNC:28958]
Q8N1G4	2133	23.938220268912346	23.598325161208976	28.6897917840509	28.126325423746422	27.071119921722968	22.30750420799226	30.491901403536616	28.165188246083876	28.091439906102565	29.721102214294532	23.826202128285704	27.040093026102344	27.019031410574513	27.903112123274948	LRRC47	leucine rich repeat containing 47 [Source:HGNC Symbol;Acc:HGNC:29207]
Q8N2G8	2134	23.938220268912346	24.712928282848832	25.678418752422225	24.07724602451981	22.501425847129276	22.30750420799226	24.723382640486	22.86370325564101	23.060311375179584	27.55362038878055	24.540377811999697	22.664109134470348	24.22435031855202	22.958315379554094	GHDC	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]
Q8N2Q7	2135	23.938220268912346	26.175694512607905	27.54627841343938	25.731173991776842	22.501425847129276	22.30750420799226	23.91156550639454	26.2714185722088	24.73892349138178	24.400790945083088	23.826202128285704	23.654034593795267	24.97596268868263	22.958315379554094	NLGN1	neuroligin 1 [Source:HGNC Symbol;Acc:HGNC:14291]
Q8N335	2137	30.11147765933911	31.098986715155913	31.808085515889175	29.078773494266404	26.751747531739362	26.402430768737876	26.575424759098897	29.570004483314644	29.000346847309586	29.174742552797124	30.823352272542483	28.293512343059415	26.964991570861624	27.415384346588432	GPD1L	glycerol-3-phosphate dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:28956]
Q8N371	2139	23.938220268912346	27.43936320952287	25.707672557397338	26.459827312082584	22.501425847129276	22.30750420799226	23.91156550639454	26.60399391129567	23.060311375179584	26.054655320305233	26.025382242726902	22.664109134470348	26.137117480497206	22.958315379554094	KDM8	lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]
Q8N3F0	2140	27.77077235742112	28.216970788186423	27.801933288907577	28.40730200029057	28.09647549599986	26.86230590688706	30.351528747172065	27.874083074663414	29.575424759098897	31.184234001774424	28.55727741238864	27.850431806598767	28.071119921722968	27.431414456407378	MTURN	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]
Q8N3J6	2141	25.560925189403783	26.357833324026274	28.306608000671098	24.78456615693749	22.501425847129276	22.30750420799226	26.645814086990296	22.86370325564101	24.528503711711405	24.80439732885906	27.071119921722968	22.664109134470348	24.270984902432993	22.958315379554094	CADM2	cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:29849]
Q8N461	2142	28.9059831591297	29.548117413103164	28.92309041539987	30.253496664211536	28.832435377304922	24.681102836993436	28.50142417765512	29.871147783638868	29.378651795533827	30.008384166375006	31.001689513800997	30.184234001774424	28.516531070045332	25.659489023887375	FBXL16	F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]
Q8N465	2143	32.90992152748932	32.679761418913635	30.882853284291144	30.242181350983703	28.315272861798228	25.623660944751748	30.55727741238864	23.282065816408306	25.718164931214982	29.838459164932694	30.55727741238864	24.92705308820168	31.628536095558463	27.150737089786336	D2HGDH	D-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:28358]
Q8N4Q1	2146	29.650957390266257	28.897352853986263	29.013717610678047	26.814211618686016	26.00624525561867	22.30750420799226	23.91156550639454	26.08537390540321	26.997657759781948	27.50142417765512	28.58978005207597	22.664109134470348	27.632008287465265	27.323885992102934	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26467]
Q8N573	2148	23.938220268912346	28.370360421902436	30.021680988988464	29.696440160060266	27.832435377304922	29.143456863870178	28.141021934953123	31.196011169550776	31.105245705627595	31.96085579629242	28.835450415060354	29.323885992102934	27.415384346588432	29.39304801661033	OXR1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]
Q8N5M1	2152	28.716203414881694	26.838459164932694	27.43936320952287	28.535194914310367	22.501425847129276	22.30750420799226	25.86230590688706	22.86370325564101	25.160387259820055	27.071119921722968	27.850431806598767	22.664109134470348	27.019031410574513	22.958315379554094	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:18802]
Q8N5M4	2153	23.938220268912346	23.598325161208976	23.95635261585214	23.86067190273852	25.58692039793673	24.35110746083796	28.43936320952287	27.216970788186423	28.31958585466931	29.055689881153363	26.392638683357227	26.537418436519154	24.270984902432993	22.958315379554094	TTC9C	tetratricopeptide repeat domain 9C [Source:HGNC Symbol;Acc:HGNC:28432]
Q8N6D5	2157	26.49533684777621	25.537418436519154	23.95635261585214	23.86067190273852	22.501425847129276	22.30750420799226	27.937193118518053	25.320446908136162	27.868206508326743	27.706355628925348	26.88576487971105	22.664109134470348	25.513522320172992	22.958315379554094	ANKRD29	ankyrin repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:27110]
Q8N8N7	2161	32.93297676371698	31.543515511144154	32.28416380045848	31.172359901486132	26.45199081785062	29.81878918479256	32.92592200618303	30.196011169550776	29.89301826372237	31.230776587711453	31.387922984432464	29.55727741238864	31.330312261262367	30.207692974598412	PTGR2	prostaglandin reductase 2 [Source:HGNC Symbol;Acc:HGNC:20149]
Q8N8Y2	2162	28.59334666709616	27.0296006522847	30.340959505461875	27.39917411940717	28.101493570766486	22.30750420799226	27.82638633263212	24.609640474436812	25.61526502363069	26.67303555572532	27.6997528941011	26.814211618686016	27.340959505461875	27.34942108421007	ATP6V0D2	ATPase H+ transporting V0 subunit d2 [Source:HGNC Symbol;Acc:HGNC:18266]
Q8N987	2164	23.938220268912346	27.88576487971105	23.95635261585214	29.537048087385845	30.65437610049372	22.30750420799226	23.91156550639454	31.561835694350943	30.96774218187766	31.098986715155913	28.323885992102934	31.377617976040725	24.270984902432993	27.280296723555253	NECAB1	N-terminal EF-hand calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20983]
Q8NB37	2168	23.938220268912346	23.598325161208976	23.95635261585214	26.92025325609634	26.632008287465265	26.28736011607782	26.72598443567428	26.964991570861624	26.97596268868263	28.853409506398663	26.61806909650739	25.98032788124403	24.270984902432993	27.226189318215802	GATD1	glutamine amidotransferase like class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]
Q8NBF2	2169	29.27808230248981	29.11644391223246	29.81878918479256	30.704707776043865	27.666278189550013	28.248981183089043	32.28691966574899	27.874083074663414	29.76919650249558	31.253496664211536	29.95393638235263	27.99226450101173	28.722731457879192	28.99226450101173	NHLRC2	NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731]
Q8NBX0	2173	28.877012405702086	23.598325161208976	30.008384166375006	26.58978005207597	22.501425847129276	23.72858154716032	30.196011169550776	25.766987409799654	23.060311375179584	27.891570501392255	23.826202128285704	26.097480508259864	24.270984902432993	22.958315379554094	SCCPDH	saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]
Q8NCN5	2177	23.938220268912346	23.598325161208976	23.95635261585214	29.925922006183033	22.501425847129276	21.948849136994856	27.17949608276776	22.82638633263212	27.40730200029057	26.777058620268548	23.826202128285704	26.004103169047127	27.48615742100181	22.958315379554094	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]
Q8NCW5	2178	27.986851004825365	25.814211618686016	25.892728827460815	25.89965932136943	22.501425847129276	22.30750420799226	26.415384346588432	22.83321748024052	23.540377811999697	27.141021934953123	27.050509642047682	25.340959505461875	24.270984902432993	24.691789515790685	NAXE	NAD(P)HX epimerase [Source:HGNC Symbol;Acc:HGNC:18453]
Q8NDA8	2180	29.11147765933911	28.165188246083876	29.223890202126213	23.86067190273852	22.501425847129276	22.30750420799226	23.993344766910862	22.86370325564101	24.563836784823685	27.706355628925348	28.60399391129567	24.81909384006576	28.542593366631525	22.958315379554094	MROH1	maestro heat like repeat family member 1 [Source:HGNC Symbol;Acc:HGNC:26958]
Q8NDC0	2181	28.174742552797124	27.6250555268235	28.535194914310367	27.357833324026274	25.962787299934895	25.253496664211536	26.67303555572532	26.82638633263212	26.508997397359924	27.777058620268548	27.645814086990296	26.789549564451747	27.019031410574513	28.071119921722968	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:19840]
Q8NDM7	2184	34.15285358713465	23.598325161208976	31.77313291705475	23.86067190273852	31.351528747172065	22.30750420799226	34.268911716598225	31.729230095177932	23.060311375179584	31.117682808865816	23.826202128285704	22.664109134470348	34.709851079319826	32.821452739627006	CFAP43	cilia and flagella associated protein 43 [Source:HGNC Symbol;Acc:HGNC:26684]
Q8NEZ5	2190	23.938220268912346	26.86230590688706	26.34942108421007	28.126325423746422	25.651299626074028	22.30750420799226	26.49075443511191	27.925922006183033	26.489223724049594	26.316999606517694	23.826202128285704	27.17949608276776	25.949490477321437	25.82395959523758	FBXO22	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]
Q8NF91	2191	23.938220268912346	23.598325161208976	23.95635261585214	23.504458237744757	26.67303555572532	21.113370824483116	26.632008287465265	24.867028317129463	27.92025325609634	26.169973308649254	22.080600259842516	25.71030281344201	24.270984902432993	22.958315379554094	SYNE1	spectrin repeat containing nuclear envelope protein 1 [Source:HGNC Symbol;Acc:HGNC:17089]
Q8NFF5	2192	31.55727741238864	31.219280948873624	29.024325710244028	29.61981887845735	23.429819436852	22.871039650915503	30.172359901486132	25.691789515790685	27.0296006522847	29.61806909650739	30.538898883073784	22.662773538067718	29.661189312877212	25.549219688751506	FLAD1	flavin adenine dinucleotide synthetase 1 [Source:HGNC Symbol;Acc:HGNC:24671]
Q8NFZ4	2196	29.58082474684149	29.518408357286	30.712928282848832	29.219280948873624	28.045310735373363	23.97596268868263	29.800391124099175	28.767618924382244	28.54627841343938	29.57181350554652	30.443321223091555	28.505215756817496	29.246718131580476	27.357833324026274	NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]
Q8NHP8	2202	31.520283204906438	31.172359901486132	30.704707776043865	28.67303555572532	26.450418398031868	27.071119921722968	28.65266775803136	26.60399391129567	27.447268407608217	30.196011169550776	29.88867061088646	26.019031410574513	27.712928282848832	27.54627841343938	PLBD2	phospholipase B domain containing 2 [Source:HGNC Symbol;Acc:HGNC:27283]
Q8TAC9	2204	27.141021934953123	23.598325161208976	27.470727380432205	26.751747531739362	27.764458583488917	22.30750420799226	27.39100018796147	26.418604649356073	26.632008287465265	24.400790945083088	27.925922006183033	27.6250555268235	24.270984902432993	25.598325161208976	SCAMP5	secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]
